Begin: 50, Num: 19, Intermediate: 69, Count: 0, Result: 69
Begin: 88, Num: -36, Intermediate: 52, Count: 4741, Result: 52
Begin: 52, Num: -84, Intermediate: -32, Count: 4742, Result: 68
Begin: 68, Num: 757, Intermediate: 825, Count: 4750, Result: 25
Begin: 25, Num: 655, Intermediate: 680, Count: 4756, Result: 80
Begin: 80, Num: 318, Intermediate: 398, Count: 4759, Result: 98
Begin: 98, Num: -98, Intermediate: 0, Count: 4759, Result: 0
Begin: 0, Num: 92, Intermediate: 92, Count: 4759, Result: 92
Begin: 92, Num: -892, Intermediate: -800, Count: 4768, Result: 0
Begin: 0, Num: 62, Intermediate: 62, Count: 4768, Result: 62
Begin: 62, Num: -14, Intermediate: 48, Count: 4768, Result: 48
Begin: 48, Num: -48, Intermediate: 0, Count: 4768, Result: 0
Begin: 0, Num: -6, Intermediate: -6, Count: 4768, Result: 94
Begin: 94, Num: -92, Intermediate: 2, Count: 4768, Result: 2
Begin: 2, Num: 98, Intermediate: 100, Count: 4769, Result: 0
Begin: 0, Num: -982, Intermediate: -982, Count: 4778, Result: 18
Begin: 18, Num: 35, Intermediate: 53, Count: 4778, Result: 53
Begin: 53, Num: 22, Intermediate: 75, Count: 4778, Result: 75
Begin: 75, Num: -94, Intermediate: -19, Count: 4779, Result: 81
Begin: 81, Num: 93, Intermediate: 174, Count: 4780, Result: 74
Begin: 74, Num: 1, Intermediate: 75, Count: 4780, Result: 75
Begin: 75, Num: 45, Intermediate: 120, Count: 4781, Result: 20
Begin: 20, Num: 13, Intermediate: 33, Count: 4781, Result: 33
Begin: 33, Num: -33, Intermediate: 0, Count: 4781, Result: 0
Begin: 0, Num: 42, Intermediate: 42, Count: 4781, Result: 42
Begin: 42, Num: -525, Intermediate: -483, Count: 4786, Result: 17
Begin: 17, Num: 94, Intermediate: 111, Count: 4787, Result: 11
Begin: 11, Num: -961, Intermediate: -950, Count: 4797, Result: 50
Begin: 50, Num: 528, Intermediate: 578, Count: 4802, Result: 78
Begin: 78, Num: -58, Intermediate: 20, Count: 4802, Result: 20
Begin: 20, Num: -91, Intermediate: -71, Count: 4803, Result: 29
Begin: 29, Num: 519, Intermediate: 548, Count: 4808, Result: 48
Begin: 48, Num: -81, Intermediate: -33, Count: 4809, Result: 67
Begin: 67, Num: -67, Intermediate: 0, Count: 4809, Result: 0
Begin: 0, Num: 77, Intermediate: 77, Count: 4809, Result: 77
Begin: 77, Num: -57, Intermediate: 20, Count: 4809, Result: 20
Begin: 20, Num: 815, Intermediate: 835, Count: 4817, Result: 35
Begin: 35, Num: -435, Intermediate: -400, Count: 4822, Result: 0
Begin: 0, Num: 973, Intermediate: 973, Count: 4831, Result: 73
Begin: 73, Num: -73, Intermediate: 0, Count: 4831, Result: 0
Begin: 0, Num: 58, Intermediate: 58, Count: 4831, Result: 58
Begin: 58, Num: 16, Intermediate: 74, Count: 4831, Result: 74
Begin: 74, Num: 80, Intermediate: 154, Count: 4832, Result: 54
Begin: 54, Num: -454, Intermediate: -400, Count: 4837, Result: 0
Begin: 0, Num: -85, Intermediate: -85, Count: 4837, Result: 15
Begin: 15, Num: -15, Intermediate: 0, Count: 4837, Result: 0
Begin: 0, Num: 50, Intermediate: 50, Count: 4837, Result: 50
Begin: 50, Num: 550, Intermediate: 600, Count: 4843, Result: 0
Begin: 0, Num: -15, Intermediate: -15, Count: 4843, Result: 85
Begin: 85, Num: -82, Intermediate: 3, Count: 4843, Result: 3
Begin: 3, Num: -708, Intermediate: -705, Count: 4851, Result: 95
Begin: 95, Num: 962, Intermediate: 1057, Count: 4861, Result: 57
Begin: 57, Num: -948, Intermediate: -891, Count: 4870, Result: 9
Begin: 9, Num: 291, Intermediate: 300, Count: 4873, Result: 0
Begin: 0, Num: 13, Intermediate: 13, Count: 4873, Result: 13
Begin: 13, Num: -13, Intermediate: 0, Count: 4873, Result: 0
Begin: 0, Num: -839, Intermediate: -839, Count: 4881, Result: 61
Begin: 61, Num: 235, Intermediate: 296, Count: 4883, Result: 96
Begin: 96, Num: 48, Intermediate: 144, Count: 4884, Result: 44
Begin: 44, Num: 56, Intermediate: 100, Count: 4885, Result: 0
Begin: 0, Num: -3, Intermediate: -3, Count: 4885, Result: 97
Begin: 97, Num: -16, Intermediate: 81, Count: 4885, Result: 81
Begin: 81, Num: -59, Intermediate: 22, Count: 4885, Result: 22
Begin: 22, Num: 378, Intermediate: 400, Count: 4889, Result: 0
Begin: 0, Num: 641, Intermediate: 641, Count: 4895, Result: 41
Begin: 41, Num: -15, Intermediate: 26, Count: 4895, Result: 26
Begin: 26, Num: -797, Intermediate: -771, Count: 4903, Result: 29
Begin: 29, Num: 62, Intermediate: 91, Count: 4903, Result: 91
Begin: 91, Num: -785, Intermediate: -694, Count: 4910, Result: 6
Begin: 6, Num: 7, Intermediate: 13, Count: 4910, Result: 13
Begin: 13, Num: -74, Intermediate: -61, Count: 4911, Result: 39
Begin: 39, Num: -564, Intermediate: -525, Count: 4917, Result: 75
Begin: 75, Num: -275, Intermediate: -200, Count: 4920, Result: 0
Begin: 0, Num: 51, Intermediate: 51, Count: 4920, Result: 51
Begin: 51, Num: 32, Intermediate: 83, Count: 4920, Result: 83
Begin: 83, Num: -3, Intermediate: 80, Count: 4920, Result: 80
Begin: 80, Num: 83, Intermediate: 163, Count: 4921, Result: 63
Begin: 63, Num: -64, Intermediate: -1, Count: 4922, Result: 99
Begin: 99, Num: 830, Intermediate: 929, Count: 4931, Result: 29
Begin: 29, Num: 23, Intermediate: 52, Count: 4931, Result: 52
Begin: 52, Num: 76, Intermediate: 128, Count: 4932, Result: 28
Begin: 28, Num: -36, Intermediate: -8, Count: 4933, Result: 92
Begin: 92, Num: -73, Intermediate: 19, Count: 4933, Result: 19
Begin: 19, Num: -6, Intermediate: 13, Count: 4933, Result: 13
Begin: 13, Num: 23, Intermediate: 36, Count: 4933, Result: 36
Begin: 36, Num: -311, Intermediate: -275, Count: 4936, Result: 25
Begin: 25, Num: 246, Intermediate: 271, Count: 4938, Result: 71
Begin: 71, Num: -673, Intermediate: -602, Count: 4945, Result: 98
Begin: 98, Num: 30, Intermediate: 128, Count: 4946, Result: 28
Begin: 28, Num: 72, Intermediate: 100, Count: 4947, Result: 0
Begin: 0, Num: 32, Intermediate: 32, Count: 4947, Result: 32
Begin: 32, Num: 68, Intermediate: 100, Count: 4948, Result: 0
Begin: 0, Num: 616, Intermediate: 616, Count: 4954, Result: 16
Begin: 16, Num: 711, Intermediate: 727, Count: 4961, Result: 27
Begin: 27, Num: -61, Intermediate: -34, Count: 4962, Result: 66
Begin: 66, Num: -486, Intermediate: -420, Count: 4967, Result: 80
Begin: 80, Num: -810, Intermediate: -730, Count: 4975, Result: 70
Begin: 70, Num: 71, Intermediate: 141, Count: 4976, Result: 41
Begin: 41, Num: 54, Intermediate: 95, Count: 4976, Result: 95
Begin: 95, Num: 5, Intermediate: 100, Count: 4977, Result: 0
Begin: 0, Num: 41, Intermediate: 41, Count: 4977, Result: 41
Begin: 41, Num: 67, Intermediate: 108, Count: 4978, Result: 8
Begin: 8, Num: -23, Intermediate: -15, Count: 4979, Result: 85
Begin: 85, Num: -66, Intermediate: 19, Count: 4979, Result: 19
Begin: 19, Num: -19, Intermediate: 0, Count: 4979, Result: 0
Begin: 0, Num: 19, Intermediate: 19, Count: 4979, Result: 19
Begin: 19, Num: 81, Intermediate: 100, Count: 4980, Result: 0
Begin: 0, Num: 12, Intermediate: 12, Count: 4980, Result: 12
Begin: 12, Num: 65, Intermediate: 77, Count: 4980, Result: 77
Begin: 77, Num: 697, Intermediate: 774, Count: 4987, Result: 74
Begin: 74, Num: 13, Intermediate: 87, Count: 4987, Result: 87
Begin: 87, Num: 55, Intermediate: 142, Count: 4988, Result: 42
Begin: 42, Num: -73, Intermediate: -31, Count: 4989, Result: 69
Begin: 69, Num: 31, Intermediate: 100, Count: 4990, Result: 0
Begin: 0, Num: -396, Intermediate: -396, Count: 4993, Result: 4
Begin: 4, Num: -4, Intermediate: 0, Count: 4993, Result: 0
Begin: 0, Num: 12, Intermediate: 12, Count: 4993, Result: 12
Begin: 12, Num: -180, Intermediate: -168, Count: 4995, Result: 32
Begin: 32, Num: 78, Intermediate: 110, Count: 4996, Result: 10
Begin: 10, Num: -110, Intermediate: -100, Count: 4998, Result: 0
Begin: 0, Num: 57, Intermediate: 57, Count: 4998, Result: 57
Begin: 57, Num: 43, Intermediate: 100, Count: 4999, Result: 0
Begin: 0, Num: 2, Intermediate: 2, Count: 4999, Result: 2
Begin: 2, Num: 212, Intermediate: 214, Count: 5001, Result: 14
Begin: 14, Num: 398, Intermediate: 412, Count: 5005, Result: 12
Begin: 12, Num: 288, Intermediate: 300, Count: 5008, Result: 0
Begin: 0, Num: 796, Intermediate: 796, Count: 5015, Result: 96
Begin: 96, Num: 81, Intermediate: 177, Count: 5016, Result: 77
Begin: 77, Num: -14, Intermediate: 63, Count: 5016, Result: 63
Begin: 63, Num: -77, Intermediate: -14, Count: 5017, Result: 86
Begin: 86, Num: 17, Intermediate: 103, Count: 5018, Result: 3
Begin: 3, Num: 81, Intermediate: 84, Count: 5018, Result: 84
Begin: 84, Num: -570, Intermediate: -486, Count: 5023, Result: 14
Begin: 14, Num: 92, Intermediate: 106, Count: 5024, Result: 6
Begin: 6, Num: 94, Intermediate: 100, Count: 5025, Result: 0
Begin: 0, Num: 95, Intermediate: 95, Count: 5025, Result: 95
Begin: 95, Num: 613, Intermediate: 708, Count: 5032, Result: 8
Begin: 8, Num: 92, Intermediate: 100, Count: 5033, Result: 0
Begin: 0, Num: -140, Intermediate: -140, Count: 5034, Result: 60
Begin: 60, Num: 520, Intermediate: 580, Count: 5039, Result: 80
Begin: 80, Num: -91, Intermediate: -11, Count: 5040, Result: 89
Begin: 89, Num: 65, Intermediate: 154, Count: 5041, Result: 54
Begin: 54, Num: -54, Intermediate: 0, Count: 5041, Result: 0
Begin: 0, Num: -74, Intermediate: -74, Count: 5041, Result: 26
Begin: 26, Num: -81, Intermediate: -55, Count: 5042, Result: 45
Begin: 45, Num: -70, Intermediate: -25, Count: 5043, Result: 75
Begin: 75, Num: -75, Intermediate: 0, Count: 5043, Result: 0
Begin: 0, Num: 35, Intermediate: 35, Count: 5043, Result: 35
Begin: 35, Num: -783, Intermediate: -748, Count: 5051, Result: 52
Begin: 52, Num: 22, Intermediate: 74, Count: 5051, Result: 74
Begin: 74, Num: -38, Intermediate: 36, Count: 5051, Result: 36
Begin: 36, Num: 80, Intermediate: 116, Count: 5052, Result: 16
Begin: 16, Num: 84, Intermediate: 100, Count: 5053, Result: 0
Begin: 0, Num: 93, Intermediate: 93, Count: 5053, Result: 93
Begin: 93, Num: 5, Intermediate: 98, Count: 5053, Result: 98
Begin: 98, Num: -91, Intermediate: 7, Count: 5053, Result: 7
Begin: 7, Num: 41, Intermediate: 48, Count: 5053, Result: 48
Begin: 48, Num: -84, Intermediate: -36, Count: 5054, Result: 64
Begin: 64, Num: 34, Intermediate: 98, Count: 5054, Result: 98
Begin: 98, Num: 23, Intermediate: 121, Count: 5055, Result: 21
Begin: 21, Num: 15, Intermediate: 36, Count: 5055, Result: 36
Begin: 36, Num: 28, Intermediate: 64, Count: 5055, Result: 64
Begin: 64, Num: -64, Intermediate: 0, Count: 5055, Result: 0
Begin: 0, Num: -997, Intermediate: -997, Count: 5064, Result: 3
Begin: 3, Num: 25, Intermediate: 28, Count: 5064, Result: 28
Begin: 28, Num: -98, Intermediate: -70, Count: 5065, Result: 30
Begin: 30, Num: 23, Intermediate: 53, Count: 5065, Result: 53
Begin: 53, Num: -4, Intermediate: 49, Count: 5065, Result: 49
Begin: 49, Num: -188, Intermediate: -139, Count: 5067, Result: 61
Begin: 61, Num: 685, Intermediate: 746, Count: 5074, Result: 46
Begin: 46, Num: 824, Intermediate: 870, Count: 5082, Result: 70
Begin: 70, Num: 30, Intermediate: 100, Count: 5083, Result: 0
Begin: 0, Num: 89, Intermediate: 89, Count: 5083, Result: 89
Begin: 89, Num: 74, Intermediate: 163, Count: 5084, Result: 63
Begin: 63, Num: 52, Intermediate: 115, Count: 5085, Result: 15
Begin: 15, Num: 50, Intermediate: 65, Count: 5085, Result: 65
Begin: 65, Num: -65, Intermediate: 0, Count: 5085, Result: 0
Begin: 0, Num: 536, Intermediate: 536, Count: 5090, Result: 36
Begin: 36, Num: 19, Intermediate: 55, Count: 5090, Result: 55
Begin: 55, Num: -356, Intermediate: -301, Count: 5094, Result: 99
Begin: 99, Num: 56, Intermediate: 155, Count: 5095, Result: 55
Begin: 55, Num: -10, Intermediate: 45, Count: 5095, Result: 45
Begin: 45, Num: 218, Intermediate: 263, Count: 5097, Result: 63
Begin: 63, Num: 22, Intermediate: 85, Count: 5097, Result: 85
Begin: 85, Num: -24, Intermediate: 61, Count: 5097, Result: 61
Begin: 61, Num: -37, Intermediate: 24, Count: 5097, Result: 24
Begin: 24, Num: -44, Intermediate: -20, Count: 5098, Result: 80
Begin: 80, Num: 20, Intermediate: 100, Count: 5099, Result: 0
Begin: 0, Num: 90, Intermediate: 90, Count: 5099, Result: 90
Begin: 90, Num: -148, Intermediate: -58, Count: 5100, Result: 42
Begin: 42, Num: 64, Intermediate: 106, Count: 5101, Result: 6
Begin: 6, Num: -6, Intermediate: 0, Count: 5101, Result: 0
Begin: 0, Num: -880, Intermediate: -880, Count: 5109, Result: 20
Begin: 20, Num: -47, Intermediate: -27, Count: 5110, Result: 73
Begin: 73, Num: -97, Intermediate: -24, Count: 5111, Result: 76
Begin: 76, Num: 78, Intermediate: 154, Count: 5112, Result: 54
Begin: 54, Num: -54, Intermediate: 0, Count: 5112, Result: 0
Begin: 0, Num: 23, Intermediate: 23, Count: 5112, Result: 23
Begin: 23, Num: -24, Intermediate: -1, Count: 5113, Result: 99
Begin: 99, Num: 4, Intermediate: 103, Count: 5114, Result: 3
Begin: 3, Num: 97, Intermediate: 100, Count: 5115, Result: 0
Begin: 0, Num: 53, Intermediate: 53, Count: 5115, Result: 53
Begin: 53, Num: 44, Intermediate: 97, Count: 5115, Result: 97
Begin: 97, Num: 17, Intermediate: 114, Count: 5116, Result: 14
Begin: 14, Num: -86, Intermediate: -72, Count: 5117, Result: 28
Begin: 28, Num: 72, Intermediate: 100, Count: 5118, Result: 0
Begin: 0, Num: -23, Intermediate: -23, Count: 5118, Result: 77
Begin: 77, Num: -5, Intermediate: 72, Count: 5118, Result: 72
Begin: 72, Num: -72, Intermediate: 0, Count: 5118, Result: 0
Begin: 0, Num: 27, Intermediate: 27, Count: 5118, Result: 27
Begin: 27, Num: 41, Intermediate: 68, Count: 5118, Result: 68
Begin: 68, Num: 84, Intermediate: 152, Count: 5119, Result: 52
Begin: 52, Num: -536, Intermediate: -484, Count: 5124, Result: 16
Begin: 16, Num: 84, Intermediate: 100, Count: 5125, Result: 0
Begin: 0, Num: -7, Intermediate: -7, Count: 5125, Result: 93
Begin: 93, Num: 7, Intermediate: 100, Count: 5126, Result: 0
Begin: 0, Num: -691, Intermediate: -691, Count: 5132, Result: 9
Begin: 9, Num: 91, Intermediate: 100, Count: 5133, Result: 0
Begin: 0, Num: -56, Intermediate: -56, Count: 5133, Result: 44
Begin: 44, Num: -52, Intermediate: -8, Count: 5134, Result: 92
Begin: 92, Num: 130, Intermediate: 222, Count: 5136, Result: 22
Begin: 22, Num: 97, Intermediate: 119, Count: 5137, Result: 19
Begin: 19, Num: -36, Intermediate: -17, Count: 5138, Result: 83
Begin: 83, Num: 15, Intermediate: 98, Count: 5138, Result: 98
Begin: 98, Num: 2, Intermediate: 100, Count: 5139, Result: 0
Begin: 0, Num: -89, Intermediate: -89, Count: 5139, Result: 11
Begin: 11, Num: -38, Intermediate: -27, Count: 5140, Result: 73
Begin: 73, Num: -73, Intermediate: 0, Count: 5140, Result: 0
Begin: 0, Num: -692, Intermediate: -692, Count: 5146, Result: 8
Begin: 8, Num: -54, Intermediate: -46, Count: 5147, Result: 54
Begin: 54, Num: 946, Intermediate: 1000, Count: 5157, Result: 0
Begin: 0, Num: 97, Intermediate: 97, Count: 5157, Result: 97
Begin: 97, Num: 13, Intermediate: 110, Count: 5158, Result: 10
Begin: 10, Num: -92, Intermediate: -82, Count: 5159, Result: 18
Begin: 18, Num: 844, Intermediate: 862, Count: 5167, Result: 62
Begin: 62, Num: -62, Intermediate: 0, Count: 5167, Result: 0
Begin: 0, Num: 96, Intermediate: 96, Count: 5167, Result: 96
Begin: 96, Num: -28, Intermediate: 68, Count: 5167, Result: 68
Begin: 68, Num: -85, Intermediate: -17, Count: 5168, Result: 83
Begin: 83, Num: -83, Intermediate: 0, Count: 5168, Result: 0
Begin: 0, Num: -695, Intermediate: -695, Count: 5174, Result: 5
Begin: 5, Num: -35, Intermediate: -30, Count: 5175, Result: 70
Begin: 70, Num: -18, Intermediate: 52, Count: 5175, Result: 52
Begin: 52, Num: 48, Intermediate: 100, Count: 5176, Result: 0
Begin: 0, Num: 69, Intermediate: 69, Count: 5176, Result: 69
Begin: 69, Num: -86, Intermediate: -17, Count: 5177, Result: 83
Begin: 83, Num: -83, Intermediate: 0, Count: 5177, Result: 0
Begin: 0, Num: -80, Intermediate: -80, Count: 5177, Result: 20
Begin: 20, Num: 71, Intermediate: 91, Count: 5177, Result: 91
Begin: 91, Num: -652, Intermediate: -561, Count: 5183, Result: 39
Begin: 39, Num: -239, Intermediate: -200, Count: 5186, Result: 0
Begin: 0, Num: 52, Intermediate: 52, Count: 5186, Result: 52
Begin: 52, Num: 948, Intermediate: 1000, Count: 5196, Result: 0
Begin: 0, Num: 48, Intermediate: 48, Count: 5196, Result: 48
Begin: 48, Num: -62, Intermediate: -14, Count: 5197, Result: 86
Begin: 86, Num: 39, Intermediate: 125, Count: 5198, Result: 25
Begin: 25, Num: -14, Intermediate: 11, Count: 5198, Result: 11
Begin: 11, Num: -43, Intermediate: -32, Count: 5199, Result: 68
Begin: 68, Num: -68, Intermediate: 0, Count: 5199, Result: 0
Begin: 0, Num: 44, Intermediate: 44, Count: 5199, Result: 44
Begin: 44, Num: 56, Intermediate: 100, Count: 5200, Result: 0
Begin: 0, Num: -79, Intermediate: -79, Count: 5200, Result: 21
Begin: 21, Num: 879, Intermediate: 900, Count: 5209, Result: 0
Begin: 0, Num: -6, Intermediate: -6, Count: 5209, Result: 94
Begin: 94, Num: 63, Intermediate: 157, Count: 5210, Result: 57
Begin: 57, Num: 592, Intermediate: 649, Count: 5216, Result: 49
Begin: 49, Num: -20, Intermediate: 29, Count: 5216, Result: 29
Begin: 29, Num: -73, Intermediate: -44, Count: 5217, Result: 56
Begin: 56, Num: -94, Intermediate: -38, Count: 5218, Result: 62
Begin: 62, Num: -18, Intermediate: 44, Count: 5218, Result: 44
Begin: 44, Num: -73, Intermediate: -29, Count: 5219, Result: 71
Begin: 71, Num: -38, Intermediate: 33, Count: 5219, Result: 33
Begin: 33, Num: 87, Intermediate: 120, Count: 5220, Result: 20
Begin: 20, Num: -98, Intermediate: -78, Count: 5221, Result: 22
Begin: 22, Num: 78, Intermediate: 100, Count: 5222, Result: 0
Begin: 0, Num: -19, Intermediate: -19, Count: 5222, Result: 81
Begin: 81, Num: 19, Intermediate: 100, Count: 5223, Result: 0
Begin: 0, Num: -62, Intermediate: -62, Count: 5223, Result: 38
Begin: 38, Num: -22, Intermediate: 16, Count: 5223, Result: 16
Begin: 16, Num: -67, Intermediate: -51, Count: 5224, Result: 49
Begin: 49, Num: 64, Intermediate: 113, Count: 5225, Result: 13
Begin: 13, Num: -14, Intermediate: -1, Count: 5226, Result: 99
Begin: 99, Num: 401, Intermediate: 500, Count: 5231, Result: 0
Begin: 0, Num: 14, Intermediate: 14, Count: 5231, Result: 14
Begin: 14, Num: 76, Intermediate: 90, Count: 5231, Result: 90
Begin: 90, Num: -90, Intermediate: 0, Count: 5231, Result: 0
Begin: 0, Num: -65, Intermediate: -65, Count: 5231, Result: 35
Begin: 35, Num: 531, Intermediate: 566, Count: 5236, Result: 66
Begin: 66, Num: -158, Intermediate: -92, Count: 5237, Result: 8
Begin: 8, Num: 92, Intermediate: 100, Count: 5238, Result: 0
Begin: 0, Num: -12, Intermediate: -12, Count: 5238, Result: 88
Begin: 88, Num: -99, Intermediate: -11, Count: 5239, Result: 89
Begin: 89, Num: -45, Intermediate: 44, Count: 5239, Result: 44
Begin: 44, Num: 42, Intermediate: 86, Count: 5239, Result: 86
Begin: 86, Num: 14, Intermediate: 100, Count: 5240, Result: 0
Begin: 0, Num: 10, Intermediate: 10, Count: 5240, Result: 10
Begin: 10, Num: 25, Intermediate: 35, Count: 5240, Result: 35
Begin: 35, Num: 65, Intermediate: 100, Count: 5241, Result: 0
Begin: 0, Num: -60, Intermediate: -60, Count: 5241, Result: 40
Begin: 40, Num: -5, Intermediate: 35, Count: 5241, Result: 35
Begin: 35, Num: 65, Intermediate: 100, Count: 5242, Result: 0
Begin: 0, Num: -21, Intermediate: -21, Count: 5242, Result: 79
Begin: 79, Num: 29, Intermediate: 108, Count: 5243, Result: 8
Begin: 8, Num: -15, Intermediate: -7, Count: 5244, Result: 93
Begin: 93, Num: 38, Intermediate: 131, Count: 5245, Result: 31
Begin: 31, Num: 6, Intermediate: 37, Count: 5245, Result: 37
Begin: 37, Num: -670, Intermediate: -633, Count: 5252, Result: 67
Begin: 67, Num: -67, Intermediate: 0, Count: 5252, Result: 0
Begin: 0, Num: 92, Intermediate: 92, Count: 5252, Result: 92
Begin: 92, Num: -75, Intermediate: 17, Count: 5252, Result: 17
Begin: 17, Num: 88, Intermediate: 105, Count: 5253, Result: 5
Begin: 5, Num: -5, Intermediate: 0, Count: 5253, Result: 0
Begin: 0, Num: -198, Intermediate: -198, Count: 5254, Result: 2
Begin: 2, Num: 453, Intermediate: 455, Count: 5258, Result: 55
Begin: 55, Num: 68, Intermediate: 123, Count: 5259, Result: 23
Begin: 23, Num: -20, Intermediate: 3, Count: 5259, Result: 3
Begin: 3, Num: -88, Intermediate: -85, Count: 5260, Result: 15
Begin: 15, Num: -779, Intermediate: -764, Count: 5268, Result: 36
Begin: 36, Num: -28, Intermediate: 8, Count: 5268, Result: 8
Begin: 8, Num: 89, Intermediate: 97, Count: 5268, Result: 97
Begin: 97, Num: 3, Intermediate: 100, Count: 5269, Result: 0
Begin: 0, Num: -25, Intermediate: -25, Count: 5269, Result: 75
Begin: 75, Num: 25, Intermediate: 100, Count: 5270, Result: 0
Begin: 0, Num: 23, Intermediate: 23, Count: 5270, Result: 23
Begin: 23, Num: -23, Intermediate: 0, Count: 5270, Result: 0
Begin: 0, Num: 59, Intermediate: 59, Count: 5270, Result: 59
Begin: 59, Num: -564, Intermediate: -505, Count: 5276, Result: 95
Begin: 95, Num: -776, Intermediate: -681, Count: 5283, Result: 19
Begin: 19, Num: -52, Intermediate: -33, Count: 5284, Result: 67
Begin: 67, Num: -67, Intermediate: 0, Count: 5284, Result: 0
Begin: 0, Num: 83, Intermediate: 83, Count: 5284, Result: 83
Begin: 83, Num: 38, Intermediate: 121, Count: 5285, Result: 21
Begin: 21, Num: 79, Intermediate: 100, Count: 5286, Result: 0
Begin: 0, Num: 29, Intermediate: 29, Count: 5286, Result: 29
Begin: 29, Num: 97, Intermediate: 126, Count: 5287, Result: 26
Begin: 26, Num: 874, Intermediate: 900, Count: 5296, Result: 0
Begin: 0, Num: 70, Intermediate: 70, Count: 5296, Result: 70
Begin: 70, Num: 10, Intermediate: 80, Count: 5296, Result: 80
Begin: 80, Num: -98, Intermediate: -18, Count: 5297, Result: 82
Begin: 82, Num: -603, Intermediate: -521, Count: 5303, Result: 79
Begin: 79, Num: -60, Intermediate: 19, Count: 5303, Result: 19
Begin: 19, Num: -41, Intermediate: -22, Count: 5304, Result: 78
Begin: 78, Num: -88, Intermediate: -10, Count: 5305, Result: 90
Begin: 90, Num: 810, Intermediate: 900, Count: 5314, Result: 0
Begin: 0, Num: -95, Intermediate: -95, Count: 5314, Result: 5
Begin: 5, Num: -9, Intermediate: -4, Count: 5315, Result: 96
Begin: 96, Num: -96, Intermediate: 0, Count: 5315, Result: 0
Begin: 0, Num: 67, Intermediate: 67, Count: 5315, Result: 67
Begin: 67, Num: 495, Intermediate: 562, Count: 5320, Result: 62
Begin: 62, Num: 538, Intermediate: 600, Count: 5326, Result: 0
Begin: 0, Num: -47, Intermediate: -47, Count: 5326, Result: 53
Begin: 53, Num: -62, Intermediate: -9, Count: 5327, Result: 91
Begin: 91, Num: 50, Intermediate: 141, Count: 5328, Result: 41
Begin: 41, Num: -22, Intermediate: 19, Count: 5328, Result: 19
Begin: 19, Num: -86, Intermediate: -67, Count: 5329, Result: 33
Begin: 33, Num: 67, Intermediate: 100, Count: 5330, Result: 0
Begin: 0, Num: -52, Intermediate: -52, Count: 5330, Result: 48
Begin: 48, Num: -55, Intermediate: -7, Count: 5331, Result: 93
Begin: 93, Num: -93, Intermediate: 0, Count: 5331, Result: 0
Begin: 0, Num: -272, Intermediate: -272, Count: 5333, Result: 28
Begin: 28, Num: -90, Intermediate: -62, Count: 5334, Result: 38
Begin: 38, Num: -90, Intermediate: -52, Count: 5335, Result: 48
Begin: 48, Num: 52, Intermediate: 100, Count: 5336, Result: 0
Begin: 0, Num: 94, Intermediate: 94, Count: 5336, Result: 94
Begin: 94, Num: 906, Intermediate: 1000, Count: 5346, Result: 0
Begin: 0, Num: -55, Intermediate: -55, Count: 5346, Result: 45
Begin: 45, Num: 92, Intermediate: 137, Count: 5347, Result: 37
Begin: 37, Num: -723, Intermediate: -686, Count: 5354, Result: 14
Begin: 14, Num: -14, Intermediate: 0, Count: 5354, Result: 0
Begin: 0, Num: 88, Intermediate: 88, Count: 5354, Result: 88
Begin: 88, Num: -88, Intermediate: 0, Count: 5354, Result: 0
Begin: 0, Num: 96, Intermediate: 96, Count: 5354, Result: 96
Begin: 96, Num: 63, Intermediate: 159, Count: 5355, Result: 59
Begin: 59, Num: 741, Intermediate: 800, Count: 5363, Result: 0
Begin: 0, Num: -81, Intermediate: -81, Count: 5363, Result: 19
Begin: 19, Num: -43, Intermediate: -24, Count: 5364, Result: 76
Begin: 76, Num: -97, Intermediate: -21, Count: 5365, Result: 79
Begin: 79, Num: -79, Intermediate: 0, Count: 5365, Result: 0
Begin: 0, Num: 154, Intermediate: 154, Count: 5366, Result: 54
Begin: 54, Num: -15, Intermediate: 39, Count: 5366, Result: 39
Begin: 39, Num: -39, Intermediate: 0, Count: 5366, Result: 0
Begin: 0, Num: -92, Intermediate: -92, Count: 5366, Result: 8
Begin: 8, Num: -207, Intermediate: -199, Count: 5368, Result: 1
Begin: 1, Num: 31, Intermediate: 32, Count: 5368, Result: 32
Begin: 32, Num: -2, Intermediate: 30, Count: 5368, Result: 30
Begin: 30, Num: 70, Intermediate: 100, Count: 5369, Result: 0
Begin: 0, Num: -19, Intermediate: -19, Count: 5369, Result: 81
Begin: 81, Num: -14, Intermediate: 67, Count: 5369, Result: 67
Begin: 67, Num: 62, Intermediate: 129, Count: 5370, Result: 29
Begin: 29, Num: 844, Intermediate: 873, Count: 5378, Result: 73
Begin: 73, Num: -73, Intermediate: 0, Count: 5378, Result: 0
Begin: 0, Num: -754, Intermediate: -754, Count: 5385, Result: 46
Begin: 46, Num: 29, Intermediate: 75, Count: 5385, Result: 75
Begin: 75, Num: 36, Intermediate: 111, Count: 5386, Result: 11
Begin: 11, Num: -597, Intermediate: -586, Count: 5392, Result: 14
Begin: 14, Num: 46, Intermediate: 60, Count: 5392, Result: 60
Begin: 60, Num: 65, Intermediate: 125, Count: 5393, Result: 25
Begin: 25, Num: 75, Intermediate: 100, Count: 5394, Result: 0
Begin: 0, Num: -61, Intermediate: -61, Count: 5394, Result: 39
